station,year,month,Q
n1,1776,Sep,700.425498623047
n1,1776,Oct,247.698374431867
n1,1776,Nov,111.096768702158
n1,1776,Dec,87.0611754269247
n1,1777,Jan,47.170685158044
n1,1777,Feb,35.8669485916282
n1,1777,Mar,18.7677096060458
n1,1777,Apr,28.4135531531793
n1,1777,May,47.5678651628589
n1,1777,Jun,167.067200731947
n1,1777,Jul,272.719374305825
n1,1777,Aug,1206.37150947928
n1,1777,Sep,728.125996457487
n1,1777,Oct,177.024042755441
n1,1777,Nov,112.714598645521
n1,1777,Dec,72.3136367246505
n1,1778,Jan,51.1424886014902
n1,1778,Feb,29.7322368837799
n1,1778,Mar,19.6255864589732
n1,1778,Apr,33.1634004838714
n1,1778,May,68.2873086183096
n1,1778,Jun,161.826295902584
n1,1778,Jul,310.810038185489
n1,1778,Aug,1027.10046661483
n1,1778,Sep,790.714289747194
n1,1778,Oct,190.273518184354
n1,1778,Nov,102.450540864597
n1,1778,Dec,66.7564796742659
n1,1779,Jan,48.0975501007311
n1,1779,Feb,42.1264365701705
n1,1779,Mar,32.1402941553491
n1,1779,Apr,33.3224665159267
n1,1779,May,78.0518694028375
n1,1779,Jun,130.164378943585
n1,1779,Jul,354.214873395984
n1,1779,Aug,1213.70490656328
n1,1779,Sep,908.474207024683
n1,1779,Oct,286.154119586792
n1,1779,Nov,98.682143899457
n1,1779,Dec,86.0814195871575
n1,1780,Jan,55.8323874393883
n1,1780,Feb,52.0264790492471
n1,1780,Mar,46.4301981591225
n1,1780,Apr,25.4024519289178
n1,1780,May,54.7185048388206
n1,1780,Jun,68.9974959690813
n1,1780,Jul,425.594758935614
n1,1780,Aug,1275.87190354973
n1,1780,Sep,883.925003830394
n1,1780,Oct,376.432067160062
n1,1780,Nov,125.241424487177
n1,1780,Dec,84.4396727872868
n1,1781,Jan,47.0040710150539
n1,1781,Feb,25.0272009618366
n1,1781,Mar,33.7054049292111
n1,1781,Apr,23.8725120366627
n1,1781,May,47.3400782553449
n1,1781,Jun,0.01
n1,1781,Jul,390.261340834178
n1,1781,Aug,1002.58614824471
n1,1781,Sep,660.083011910826
n1,1781,Oct,209.111171081446
n1,1781,Nov,62.5700589076799
n1,1781,Dec,60.6961346432552
n1,1782,Jan,42.0147650511274
n1,1782,Feb,32.3163787709554
n1,1782,Mar,31.2263672155144
n1,1782,Apr,21.0013988214013
n1,1782,May,29.8689146910362
n1,1782,Jun,17.6377840119515
n1,1782,Jul,246.311465298399
n1,1782,Aug,837.722000611183
n1,1782,Sep,708.319662400641
n1,1782,Oct,196.339541804426
n1,1782,Nov,77.3952741543578
n1,1782,Dec,59.9528577428647
n1,1783,Jan,51.3762948270137
n1,1783,Feb,32.6355810998618
n1,1783,Mar,22.9504491332386
n1,1783,Apr,19.7100697567644
n1,1783,May,50.2709740652238
n1,1783,Jun,0.01
n1,1783,Jul,394.138302109835
n1,1783,Aug,917.871244462531
n1,1783,Sep,669.677683697919
n1,1783,Oct,128.651133493014
n1,1783,Nov,92.2835256542382
n1,1783,Dec,68.4552592336092
n1,1784,Jan,44.9192279782294
n1,1784,Feb,33.8430703456155
n1,1784,Mar,20.0370664915781
n1,1784,Apr,35.8800868564503
n1,1784,May,70.6894980058279
n1,1784,Jun,166.027969308528
n1,1784,Jul,492.214458311589
n1,1784,Aug,909.776670936535
n1,1784,Sep,664.476008121312
n1,1784,Oct,272.540033168835
n1,1784,Nov,103.869636223436
n1,1784,Dec,75.2663922958213
n1,1785,Jan,47.201188269402
n1,1785,Feb,40.4473693146758
n1,1785,Mar,19.3124291958318
n1,1785,Apr,44.9421358265554
n1,1785,May,63.5986415105199
n1,1785,Jun,236.496756402438
n1,1785,Jul,551.755951597793
n1,1785,Aug,852.551514395946
n1,1785,Sep,704.549935524176
n1,1785,Oct,293.093565408954
n1,1785,Nov,88.8790007289258
n1,1785,Dec,66.9962995622402
n1,1786,Jan,42.612894393919
n1,1786,Feb,35.8717197834105
n1,1786,Mar,27.1964421471161
n1,1786,Apr,37.90304559427
n1,1786,May,43.7416858163988
n1,1786,Jun,161.297386863564
n1,1786,Jul,494.727009080948
n1,1786,Aug,773.309412799981
n1,1786,Sep,652.310423288496
n1,1786,Oct,204.481884888663
n1,1786,Nov,60.1628814441421
n1,1786,Dec,55.910300514353
n1,1787,Jan,42.2712594872583
n1,1787,Feb,35.7101979160972
n1,1787,Mar,32.9631470309612
n1,1787,Apr,34.5556303525626
n1,1787,May,42.7152823307091
n1,1787,Jun,82.7060461119416
n1,1787,Jul,475.003253655855
n1,1787,Aug,944.176987427709
n1,1787,Sep,760.948750541182
n1,1787,Oct,367.601810116724
n1,1787,Nov,73.2043868457395
n1,1787,Dec,68.8341465077611
n1,1788,Jan,53.0613840068067
n1,1788,Feb,36.3928045584309
n1,1788,Mar,30.5107104829784
n1,1788,Apr,33.4657274008047
n1,1788,May,47.6818128611219
n1,1788,Jun,138.866809519933
n1,1788,Jul,551.48445328445
n1,1788,Aug,1068.14049863022
n1,1788,Sep,1016.58408206102
n1,1788,Oct,385.305642574714
n1,1788,Nov,108.336847567108
n1,1788,Dec,81.9520649662515
n1,1789,Jan,54.5815313107602
n1,1789,Feb,47.1152422574023
n1,1789,Mar,42.017799720295
n1,1789,Apr,59.2903269936671
n1,1789,May,70.8934577795485
n1,1789,Jun,247.243047325962
n1,1789,Jul,822.466731139062
n1,1789,Aug,1063.42545893983
n1,1789,Sep,1021.91243695681
n1,1789,Oct,415.76031692499
n1,1789,Nov,114.583788678889
n1,1789,Dec,83.7025205859065
n1,1790,Jan,53.4144446568016
n1,1790,Feb,40.2840331180022
n1,1790,Mar,39.6495635531315
n1,1790,Apr,36.6154676489714
n1,1790,May,49.9969771238444
n1,1790,Jun,166.567446364406
n1,1790,Jul,649.705777765728
n1,1790,Aug,1092.74493822755
n1,1790,Sep,824.566170011576
n1,1790,Oct,347.471030518229
n1,1790,Nov,88.0623676940744
n1,1790,Dec,74.0796565073013
n1,1791,Jan,46.4692334401697
n1,1791,Feb,30.6227483722778
n1,1791,Mar,40.2880764248044
n1,1791,Apr,36.926224348551
n1,1791,May,57.0495829041808
n1,1791,Jun,132.820276027337
n1,1791,Jul,526.389575160833
n1,1791,Aug,989.85881668841
n1,1791,Sep,847.922372274004
n1,1791,Oct,381.514004180603
n1,1791,Nov,97.9971232179899
n1,1791,Dec,66.4836319650841
n1,1792,Jan,50.3347272801823
n1,1792,Feb,32.5907543067266
n1,1792,Mar,34.1173024454547
n1,1792,Apr,34.942050659699
n1,1792,May,81.6291564187036
n1,1792,Jun,132.840783404102
n1,1792,Jul,557.811940545955
n1,1792,Aug,1240.55786787866
n1,1792,Sep,847.721556312853
n1,1792,Oct,373.714287811098
n1,1792,Nov,118.313331929702
n1,1792,Dec,78.7749948586128
n1,1793,Jan,52.2542643880036
n1,1793,Feb,29.6671938879952
n1,1793,Mar,25.9362471602746
n1,1793,Apr,45.5116019608309
n1,1793,May,64.8853445397305
n1,1793,Jun,176.502272319898
n1,1793,Jul,741.460564841372
n1,1793,Aug,1071.41115243393
n1,1793,Sep,734.687197844657
n1,1793,Oct,331.632277345769
n1,1793,Nov,105.082343018871
n1,1793,Dec,73.3656665078308
n1,1794,Jan,36.9596265900077
n1,1794,Feb,21.36061854562
n1,1794,Mar,12.629745626433
n1,1794,Apr,35.9042377962866
n1,1794,May,77.4443298883231
n1,1794,Jun,224.550868059516
n1,1794,Jul,484.512460083533
n1,1794,Aug,861.827332367273
n1,1794,Sep,721.238704974522
n1,1794,Oct,300.991806367969
n1,1794,Nov,119.447660405396
n1,1794,Dec,66.1893601050539
n1,1795,Jan,48.6515694759445
n1,1795,Feb,34.5614074901725
n1,1795,Mar,22.8868463279428
n1,1795,Apr,36.6846024034166
n1,1795,May,56.1290724986173
n1,1795,Jun,262.784660507292
n1,1795,Jul,632.354954625763
n1,1795,Aug,938.428225909369
n1,1795,Sep,819.073962061028
n1,1795,Oct,223.018094740328
n1,1795,Nov,135.682859941296
n1,1795,Dec,79.9298542750854
n1,1796,Jan,49.5108377657615
n1,1796,Feb,30.798977591914
n1,1796,Mar,30.0620278401243
n1,1796,Apr,35.7043813027172
n1,1796,May,58.4979065010573
n1,1796,Jun,257.189925251207
n1,1796,Jul,672.011997991701
n1,1796,Aug,902.453485935047
n1,1796,Sep,925.671291252172
n1,1796,Oct,324.572906075962
n1,1796,Nov,118.226654564429
n1,1796,Dec,66.0979212192372
n1,1797,Jan,47.2734684426865
n1,1797,Feb,21.0610687845204
n1,1797,Mar,19.5247692259571
n1,1797,Apr,36.6086138753388
n1,1797,May,90.5508464077027
n1,1797,Jun,170.386940108517
n1,1797,Jul,509.573814887451
n1,1797,Aug,983.839621030668
n1,1797,Sep,710.005452492922
n1,1797,Oct,260.476019906159
n1,1797,Nov,107.398668252227
n1,1797,Dec,62.7486004817658
n1,1798,Jan,52.6035914917039
n1,1798,Feb,18.2999936465619
n1,1798,Mar,31.4767683290028
n1,1798,Apr,30.6376787775497
n1,1798,May,47.7771406949545
n1,1798,Jun,45.7789936963248
n1,1798,Jul,487.24064977578
n1,1798,Aug,724.94115695686
n1,1798,Sep,701.431364053176
n1,1798,Oct,237.622650016261
n1,1798,Nov,96.5507802121587
n1,1798,Dec,57.1708112030419
n1,1799,Jan,46.4478108925433
n1,1799,Feb,24.8008313843441
n1,1799,Mar,27.5483710731336
n1,1799,Apr,21.9805070115413
n1,1799,May,74.3525635332226
n1,1799,Jun,90.2836158608889
n1,1799,Jul,293.142180161005
n1,1799,Aug,958.017082925505
n1,1799,Sep,771.099036915882
n1,1799,Oct,263.92748765275
n1,1799,Nov,94.9445621563114
n1,1799,Dec,72.0147768475291
n1,1800,Jan,56.9662311411693
n1,1800,Feb,43.9272925500993
n1,1800,Mar,34.4581120489269
n1,1800,Apr,30.8290007575125
n1,1800,May,54.4674199576321
n1,1800,Jun,167.337100556172
n1,1800,Jul,451.698833223203
n1,1800,Aug,989.484461058357
n1,1800,Sep,835.988664314587
n1,1800,Oct,323.160671152488
n1,1800,Nov,164.642566747857
n1,1800,Dec,72.7190428689727
n1,1801,Jan,47.3679835376186
n1,1801,Feb,30.8118766259317
n1,1801,Mar,25.7219189093116
n1,1801,Apr,28.493458156052
n1,1801,May,84.9526544323795
n1,1801,Jun,131.810996549809
n1,1801,Jul,446.756938632797
n1,1801,Aug,794.485339881513
n1,1801,Sep,645.862304991959
n1,1801,Oct,372.235404683986
n1,1801,Nov,143.828725473955
n1,1801,Dec,59.4407986973694
n1,1802,Jan,44.6957060755465
n1,1802,Feb,33.5924088867926
n1,1802,Mar,28.9957472676135
n1,1802,Apr,28.7317049973182
n1,1802,May,64.0313661353623
n1,1802,Jun,106.136883568163
n1,1802,Jul,327.655782363686
n1,1802,Aug,905.402540819746
n1,1802,Sep,483.638025986738
n1,1802,Oct,172.876437541429
n1,1802,Nov,63.2833611030532
n1,1802,Dec,59.9119363737633
n1,1803,Jan,38.8068820135388
n1,1803,Feb,18.0121685375966
n1,1803,Mar,29.6135074644516
n1,1803,Apr,21.9668955749097
n1,1803,May,37.3303801745044
n1,1803,Jun,60.2787486450141
n1,1803,Jul,24.0112439754819
n1,1803,Aug,984.248146410488
n1,1803,Sep,584.594640173801
n1,1803,Oct,215.21941319463
n1,1803,Nov,89.2628144490416
n1,1803,Dec,53.8623903401774
n1,1804,Jan,49.2112448656846
n1,1804,Feb,30.4746665589899
n1,1804,Mar,31.2788798319439
n1,1804,Apr,32.8957408708561
n1,1804,May,53.2323242259341
n1,1804,Jun,141.67394125492
n1,1804,Jul,349.776420205997
n1,1804,Aug,1033.22561867228
n1,1804,Sep,858.521879439243
n1,1804,Oct,264.423812734202
n1,1804,Nov,120.906313276149
n1,1804,Dec,67.8724299556283
n1,1805,Jan,53.3771134031712
n1,1805,Feb,27.9428893378978
n1,1805,Mar,32.519671597677
n1,1805,Apr,38.913621372564
n1,1805,May,108.552496827234
n1,1805,Jun,179.175891274136
n1,1805,Jul,618.73014402391
n1,1805,Aug,1021.22806288993
n1,1805,Sep,884.951695235892
n1,1805,Oct,371.301078716936
n1,1805,Nov,162.070800285935
n1,1805,Dec,74.7714747095577
n1,1806,Jan,54.5875337720074
n1,1806,Feb,20.1424894652295
n1,1806,Mar,31.0105999112142
n1,1806,Apr,25.3162180828358
n1,1806,May,112.770374126512
n1,1806,Jun,174.747383634427
n1,1806,Jul,709.139499680497
n1,1806,Aug,1082.2536498569
n1,1806,Sep,978.349682789312
n1,1806,Oct,314.140204686128
n1,1806,Nov,132.691181746629
n1,1806,Dec,89.5024746909745
n1,1807,Jan,59.4318150227943
n1,1807,Feb,32.5753611600543
n1,1807,Mar,34.5034084445994
n1,1807,Apr,35.6568675356271
n1,1807,May,97.5812478273833
n1,1807,Jun,206.838614375151
n1,1807,Jul,600.059227580702
n1,1807,Aug,1322.04976801615
n1,1807,Sep,888.158656963335
n1,1807,Oct,293.630961596264
n1,1807,Nov,121.285159405014
n1,1807,Dec,82.2484209865331
n1,1808,Jan,51.904404561946
n1,1808,Feb,44.5089420555396
n1,1808,Mar,32.4612484707187
n1,1808,Apr,29.7900994414216
n1,1808,May,78.8452804547143
n1,1808,Jun,179.703706649249
n1,1808,Jul,579.757318173366
n1,1808,Aug,1071.88896563375
n1,1808,Sep,811.5426390453
n1,1808,Oct,233.789852688391
n1,1808,Nov,128.341620715365
n1,1808,Dec,79.215441970445
n1,1809,Jan,44.427752843625
n1,1809,Feb,32.0644061391644
n1,1809,Mar,24.8496402562166
n1,1809,Apr,26.3029606109322
n1,1809,May,85.8853766398028
n1,1809,Jun,135.234676794515
n1,1809,Jul,548.397338784754
n1,1809,Aug,935.060754378677
n1,1809,Sep,730.951119619336
n1,1809,Oct,272.431171066851
n1,1809,Nov,112.283187212254
n1,1809,Dec,73.2492211446519
n1,1810,Jan,43.4569954103259
n1,1810,Feb,26.5570522180729
n1,1810,Mar,20.4584349353951
n1,1810,Apr,18.6929505107745
n1,1810,May,68.6275620848681
n1,1810,Jun,97.0325195478416
n1,1810,Jul,442.020013465297
n1,1810,Aug,1009.32997287086
n1,1810,Sep,543.950752607336
n1,1810,Oct,253.203455678394
n1,1810,Nov,99.5837875933194
n1,1810,Dec,63.0115794667665
n1,1811,Jan,45.9027846402047
n1,1811,Feb,26.4175042709403
n1,1811,Mar,17.6189683603142
n1,1811,Apr,21.4808123704937
n1,1811,May,50.8592060525811
n1,1811,Jun,110.092782493388
n1,1811,Jul,348.824957612631
n1,1811,Aug,739.876549706888
n1,1811,Sep,573.371836131611
n1,1811,Oct,182.750567622383
n1,1811,Nov,106.940779074269
n1,1811,Dec,56.8663354372662
n1,1812,Jan,44.0781015676443
n1,1812,Feb,40.8987098277601
n1,1812,Mar,23.9834662080771
n1,1812,Apr,24.7603439457667
n1,1812,May,74.0147509185338
n1,1812,Jun,239.342908050248
n1,1812,Jul,320.425683480987
n1,1812,Aug,849.849512544726
n1,1812,Sep,666.158413713589
n1,1812,Oct,236.355815887692
n1,1812,Nov,86.5301148672604
n1,1812,Dec,60.7372437425515
n1,1813,Jan,44.4221663662096
n1,1813,Feb,45.2369676751027
n1,1813,Mar,34.7291946238124
n1,1813,Apr,21.4059234215387
n1,1813,May,56.0848725248284
n1,1813,Jun,219.337009306081
n1,1813,Jul,377.374833411242
n1,1813,Aug,816.419820977019
n1,1813,Sep,697.6548496139
n1,1813,Oct,230.27052274308
n1,1813,Nov,92.1344765018672
n1,1813,Dec,62.5399325754123
n1,1814,Jan,45.7173760210204
n1,1814,Feb,31.1789038949272
n1,1814,Mar,22.4189117209313
n1,1814,Apr,23.8064533950576
n1,1814,May,60.2712084863979
n1,1814,Jun,169.285439448412
n1,1814,Jul,446.264163790304
n1,1814,Aug,1013.20359885791
n1,1814,Sep,888.428051717559
n1,1814,Oct,345.543418878769
n1,1814,Nov,116.445877939438
n1,1814,Dec,74.4451942431093
n1,1815,Jan,50.4504258144533
n1,1815,Feb,30.6173649934628
n1,1815,Mar,22.9539263439426
n1,1815,Apr,26.897143796608
n1,1815,May,42.2756070874801
n1,1815,Jun,278.918113978445
n1,1815,Jul,437.195564564735
n1,1815,Aug,1047.45997880649
n1,1815,Sep,861.769821168675
n1,1815,Oct,315.63011255476
n1,1815,Nov,101.159181641743
n1,1815,Dec,67.4310452787708
n1,1816,Jan,39.3214302297759
n1,1816,Feb,23.8319183608893
n1,1816,Mar,23.1388763059323
n1,1816,Apr,20.0349749603004
n1,1816,May,39.9632608592848
n1,1816,Jun,133.284536106823
n1,1816,Jul,263.479983564569
n1,1816,Aug,852.274578027531
n1,1816,Sep,635.048369749753
n1,1816,Oct,215.343802246408
n1,1816,Nov,70.6015541458516
n1,1816,Dec,48.6047975802724
n1,1817,Jan,40.8384449904476
n1,1817,Feb,21.4835336614168
n1,1817,Mar,24.598052609215
n1,1817,Apr,19.1354239792542
n1,1817,May,17.177486798845
n1,1817,Jun,122.211646699022
n1,1817,Jul,187.189769690677
n1,1817,Aug,892.564607863065
n1,1817,Sep,691.82091881246
n1,1817,Oct,231.36667174904
n1,1817,Nov,111.490266950008
n1,1817,Dec,46.3097611327714
n1,1818,Jan,42.9403099275418
n1,1818,Feb,35.0583036416677
n1,1818,Mar,30.8009987194386
n1,1818,Apr,31.6475779018761
n1,1818,May,73.6418124133521
n1,1818,Jun,267.225461620909
n1,1818,Jul,389.728684372681
n1,1818,Aug,781.919731122223
n1,1818,Sep,774.087151561099
n1,1818,Oct,293.736225857519
n1,1818,Nov,118.229819379757
n1,1818,Dec,54.5927936093503
n1,1819,Jan,47.1668847641061
n1,1819,Feb,44.5936242837265
n1,1819,Mar,31.3069924994111
n1,1819,Apr,22.4070136803719
n1,1819,May,100.176095257265
n1,1819,Jun,179.179689775777
n1,1819,Jul,503.924366852418
n1,1819,Aug,907.755408038596
n1,1819,Sep,661.111012023841
n1,1819,Oct,326.089076701652
n1,1819,Nov,95.3377557158343
n1,1819,Dec,60.744339408615
n1,1820,Jan,47.0152156704708
n1,1820,Feb,32.9515376043013
n1,1820,Mar,28.7964747593895
n1,1820,Apr,14.9941848022254
n1,1820,May,41.1234546486257
n1,1820,Jun,183.342613971648
n1,1820,Jul,314.881870578689
n1,1820,Aug,789.728600634723
n1,1820,Sep,652.483477373829
n1,1820,Oct,208.113963466805
n1,1820,Nov,103.730683135978
n1,1820,Dec,54.8394763973484
n1,1821,Jan,39.3764217616252
n1,1821,Feb,35.5225799419169
n1,1821,Mar,18.7912824138388
n1,1821,Apr,25.9036374992877
n1,1821,May,28.0998888623571
n1,1821,Jun,251.975633510982
n1,1821,Jul,228.088274323982
n1,1821,Aug,860.31641401383
n1,1821,Sep,728.113520274342
n1,1821,Oct,196.681148583975
n1,1821,Nov,100.490921551785
n1,1821,Dec,62.3740318947967
n1,1822,Jan,48.9379365378553
n1,1822,Feb,46.1120479363611
n1,1822,Mar,28.8297054966285
n1,1822,Apr,32.6598620221938
n1,1822,May,55.9037438522312
n1,1822,Jun,239.11267918743
n1,1822,Jul,359.887945934702
n1,1822,Aug,1016.24718278436
n1,1822,Sep,775.86700367246
n1,1822,Oct,388.596406239917
n1,1822,Nov,117.132307396623
n1,1822,Dec,59.0904703619669
n1,1823,Jan,44.8965297540756
n1,1823,Feb,31.7514466380248
n1,1823,Mar,29.4795397698582
n1,1823,Apr,22.8812336779044
n1,1823,May,54.7492060334385
n1,1823,Jun,99.8458650714594
n1,1823,Jul,229.56610423433
n1,1823,Aug,769.768691301864
n1,1823,Sep,625.988999715288
n1,1823,Oct,280.185523911706
n1,1823,Nov,81.9267135754381
n1,1823,Dec,41.4789528766425
n1,1824,Jan,42.7000551230392
n1,1824,Feb,28.4322812221955
n1,1824,Mar,23.751844633072
n1,1824,Apr,27.0966727041886
n1,1824,May,60.5973081631202
n1,1824,Jun,114.488539782962
n1,1824,Jul,412.941748677954
n1,1824,Aug,749.642124616432
n1,1824,Sep,712.486473614415
n1,1824,Oct,243.568607689089
n1,1824,Nov,93.1188443909592
n1,1824,Dec,65.4204321270422
n1,1825,Jan,43.5189442168962
n1,1825,Feb,29.4794090815013
n1,1825,Mar,24.6109768676703
n1,1825,Apr,32.0980363807288
n1,1825,May,39.4295232267349
n1,1825,Jun,212.460178924417
n1,1825,Jul,497.993401879288
n1,1825,Aug,917.684765529142
n1,1825,Sep,835.804872029183
n1,1825,Oct,296.028301109321
n1,1825,Nov,115.686768210468
n1,1825,Dec,69.7240780889171
n1,1826,Jan,41.7700806335957
n1,1826,Feb,27.0027155181105
n1,1826,Mar,29.2490894854928
n1,1826,Apr,33.2849380405794
n1,1826,May,59.4709742401159
n1,1826,Jun,204.582526255425
n1,1826,Jul,433.646934967447
n1,1826,Aug,754.25278703922
n1,1826,Sep,730.258352863553
n1,1826,Oct,300.17587577383
n1,1826,Nov,96.1778896968756
n1,1826,Dec,50.4998957317621
n1,1827,Jan,43.59434989857
n1,1827,Feb,27.5776509169262
n1,1827,Mar,36.8256712256559
n1,1827,Apr,26.3544883985696
n1,1827,May,72.6192678386755
n1,1827,Jun,107.046469933245
n1,1827,Jul,481.897730935806
n1,1827,Aug,763.150725538575
n1,1827,Sep,702.444518246532
n1,1827,Oct,315.918076174656
n1,1827,Nov,87.8158294490518
n1,1827,Dec,56.7096042354636
n1,1828,Jan,49.6205768009138
n1,1828,Feb,32.9099146432438
n1,1828,Mar,27.7479903317764
n1,1828,Apr,19.4021555743085
n1,1828,May,57.9244411529978
n1,1828,Jun,148.853343100847
n1,1828,Jul,536.86043115038
n1,1828,Aug,918.80396647273
n1,1828,Sep,822.22371888199
n1,1828,Oct,318.943827473013
n1,1828,Nov,104.140316994032
n1,1828,Dec,78.2691166255555
n1,1829,Jan,47.4770888981964
n1,1829,Feb,34.665836788276
n1,1829,Mar,33.3871536328388
n1,1829,Apr,26.9592835688172
n1,1829,May,117.720868272016
n1,1829,Jun,222.00364612851
n1,1829,Jul,627.281864498383
n1,1829,Aug,978.685421849632
n1,1829,Sep,867.529812540428
n1,1829,Oct,300.8697071786
n1,1829,Nov,111.919028429299
n1,1829,Dec,86.2100700007072
n1,1830,Jan,45.1450762351714
n1,1830,Feb,34.7310257026467
n1,1830,Mar,25.964387625495
n1,1830,Apr,28.4440800110673
n1,1830,May,67.3681143066928
n1,1830,Jun,88.5996970012868
n1,1830,Jul,440.9025574896
n1,1830,Aug,1182.67503512827
n1,1830,Sep,614.501488402667
n1,1830,Oct,262.098307611778
n1,1830,Nov,126.832121957163
n1,1830,Dec,78.2106404909938
n1,1831,Jan,43.6167525764231
n1,1831,Feb,38.7210608200883
n1,1831,Mar,20.9589253429293
n1,1831,Apr,24.8765946513035
n1,1831,May,52.7231822841412
n1,1831,Jun,73.0225989556559
n1,1831,Jul,365.70611509015
n1,1831,Aug,893.500237974485
n1,1831,Sep,560.632929456265
n1,1831,Oct,243.841562287745
n1,1831,Nov,130.176547079762
n1,1831,Dec,65.2977012874047
n1,1832,Jan,40.1909427237801
n1,1832,Feb,33.8470330943928
n1,1832,Mar,19.3279826256165
n1,1832,Apr,21.7759332914626
n1,1832,May,36.6413519017182
n1,1832,Jun,56.4444688265722
n1,1832,Jul,279.644365928586
n1,1832,Aug,955.761493160777
n1,1832,Sep,575.910083225451
n1,1832,Oct,236.139431054771
n1,1832,Nov,98.7447559725947
n1,1832,Dec,68.2556357537374
n1,1833,Jan,40.8197995933401
n1,1833,Feb,30.2627722555549
n1,1833,Mar,30.7312333403296
n1,1833,Apr,29.3536414160482
n1,1833,May,46.4165511805537
n1,1833,Jun,76.8126274003407
n1,1833,Jul,357.855556749615
n1,1833,Aug,980.966618392254
n1,1833,Sep,891.420236659659
n1,1833,Oct,331.905398788327
n1,1833,Nov,140.403486501738
n1,1833,Dec,69.7315223477034
n1,1834,Jan,47.6251314190581
n1,1834,Feb,33.8041127520634
n1,1834,Mar,35.0083101087893
n1,1834,Apr,39.8948570379736
n1,1834,May,90.4918012107723
n1,1834,Jun,137.192551632119
n1,1834,Jul,562.256558049868
n1,1834,Aug,1048.07646524141
n1,1834,Sep,955.95999210737
n1,1834,Oct,382.63698176396
n1,1834,Nov,112.703980727619
n1,1834,Dec,76.9356614825018
n1,1835,Jan,46.2768423438507
n1,1835,Feb,28.4398251973664
n1,1835,Mar,35.3163353480581
n1,1835,Apr,33.848499043905
n1,1835,May,77.5308221583396
n1,1835,Jun,100.697826432464
n1,1835,Jul,474.683802336026
n1,1835,Aug,1001.62218881416
n1,1835,Sep,652.582290733888
n1,1835,Oct,336.834492920476
n1,1835,Nov,113.724250819228
n1,1835,Dec,62.1257952196833
n1,1836,Jan,35.6587352994858
n1,1836,Feb,13.4548939151271
n1,1836,Mar,27.2450249592765
n1,1836,Apr,18.6576189038302
n1,1836,May,46.672077363184
n1,1836,Jun,41.2203086326162
n1,1836,Jul,156.577393215989
n1,1836,Aug,716.854689994802
n1,1836,Sep,406.689505352366
n1,1836,Oct,303.1008263783
n1,1836,Nov,86.6925674184929
n1,1836,Dec,38.8998236558582
n1,1837,Jan,28.5391775876131
n1,1837,Feb,14.1469741895923
n1,1837,Mar,20.9531591687806
n1,1837,Apr,26.5673606953922
n1,1837,May,52.1146025382985
n1,1837,Jun,119.175991377574
n1,1837,Jul,138.481476424666
n1,1837,Aug,463.428924426557
n1,1837,Sep,422.117774456248
n1,1837,Oct,243.77782111299
n1,1837,Nov,99.9288825285139
n1,1837,Dec,38.7098917496801
n1,1838,Jan,35.6772833368441
n1,1838,Feb,28.4904943391623
n1,1838,Mar,23.0252377656872
n1,1838,Apr,30.6230064825914
n1,1838,May,56.9415268902918
n1,1838,Jun,194.130567453244
n1,1838,Jul,245.528963016091
n1,1838,Aug,715.379488932005
n1,1838,Sep,473.836796042628
n1,1838,Oct,263.620188208757
n1,1838,Nov,109.751440421374
n1,1838,Dec,54.9969027866335
n1,1839,Jan,43.3917936837879
n1,1839,Feb,30.0528824400643
n1,1839,Mar,23.554120158585
n1,1839,Apr,36.5304655401951
n1,1839,May,90.1176903730081
n1,1839,Jun,202.643970464034
n1,1839,Jul,460.29803062789
n1,1839,Aug,748.069734740309
n1,1839,Sep,654.437383496184
n1,1839,Oct,393.142242819301
n1,1839,Nov,121.575720111138
n1,1839,Dec,57.0611672376921
n1,1840,Jan,40.1673825845281
n1,1840,Feb,24.2942175111605
n1,1840,Mar,27.2625430910112
n1,1840,Apr,38.0646282483938
n1,1840,May,111.827042157633
n1,1840,Jun,214.961888452449
n1,1840,Jul,485.033866585039
n1,1840,Aug,861.835111170954
n1,1840,Sep,669.886611902504
n1,1840,Oct,322.443277470186
n1,1840,Nov,116.184643725826
n1,1840,Dec,70.7235878293067
n1,1841,Jan,42.8323245588733
n1,1841,Feb,26.9920334912271
n1,1841,Mar,30.4681811885034
n1,1841,Apr,47.5658245758005
n1,1841,May,52.5581470878573
n1,1841,Jun,249.898121728378
n1,1841,Jul,453.977965691699
n1,1841,Aug,1021.9054907973
n1,1841,Sep,741.940199336719
n1,1841,Oct,325.639604181991
n1,1841,Nov,150.150225381558
n1,1841,Dec,75.8891855741994
n1,1842,Jan,48.3266675796022
n1,1842,Feb,28.9549233863907
n1,1842,Mar,41.7167443604261
n1,1842,Apr,29.7283691141279
n1,1842,May,61.4231115163707
n1,1842,Jun,115.146380832804
n1,1842,Jul,376.131841514322
n1,1842,Aug,947.742686350465
n1,1842,Sep,661.535167877886
n1,1842,Oct,233.712495549427
n1,1842,Nov,70.4831286465453
n1,1842,Dec,60.8886342730274
n1,1843,Jan,38.4391689349006
n1,1843,Feb,10.4315339953686
n1,1843,Mar,21.695119516363
n1,1843,Apr,23.4258216363988
n1,1843,May,51.6240372079636
n1,1843,Jun,0.01
n1,1843,Jul,170.333290704561
n1,1843,Aug,808.035067490053
n1,1843,Sep,469.818635422845
n1,1843,Oct,251.55159041713
